date,channel,impressions,spend
20-06-2023,Social Media,5735,2317.7
20-06-2023,Email,9372,3041.04
20-06-2023,SMS,4949,4548.78
20-06-2023,App,1686,2469.48
20-06-2023,Social Media,6663,1639.02
19-06-2023,Email,3461,2233.06
19-06-2023,Social Media,1418,2212.96
19-06-2023,Social Media,8575,1027
19-06-2023,Social Media,5686,4477.44
19-06-2023,SMS,6374,2768.06
19-06-2023,App,3971,1287.52
19-06-2023,SMS,7275,4805.2
19-06-2023,Email,9104,4102.26
19-06-2023,Email,9834,2410.94
18-06-2023,App,3968,3009.26
18-06-2023,SMS,8019,2996.62
18-06-2023,Email,6567,4834.93
18-06-2023,SMS,3618,4515.01
18-06-2023,Email,8276,1189.21
18-06-2023,Social Media,6598,3981.26
18-06-2023,Social Media,3256,4803.86
18-06-2023,Email,1045,3843.77
18-06-2023,App,8040,2335.31
17-06-2023,App,6453,4443.42
17-06-2023,Social Media,5257,4266.5
17-06-2023,Social Media,5095,1844.88
17-06-2023,Email,2745,4055.84
17-06-2023,Social Media,2926,3282
17-06-2023,SMS,6746,4448.63
17-06-2023,Email,3044,1874.37
17-06-2023,Email,1782,3976.87
17-06-2023,Social Media,6624,1250.48
16-06-2023,App,4796,1016.85
16-06-2023,App,6261,3301.03
16-06-2023,Social Media,4036,1472.13
16-06-2023,Social Media,2573,1109.28
16-06-2023,SMS,2708,1003.02
16-06-2023,Social Media,1710,2806.91
16-06-2023,Social Media,8697,4022.76
16-06-2023,SMS,3788,3904.25
16-06-2023,SMS,7390,2960.98
15-06-2023,Social Media,1925,2966.34
15-06-2023,App,5775,1325.7
15-06-2023,App,6440,2928.03
15-06-2023,App,1720,2967.56
15-06-2023,Social Media,7859,4064.73
15-06-2023,Email,5383,3052.48
15-06-2023,Email,2279,2602.88
15-06-2023,Email,3548,1295.21
15-06-2023,App,5019,3146.73
14-06-2023,Email,7167,3952.12
14-06-2023,Social Media,8305,2419.43
14-06-2023,App,6217,2596.57
14-06-2023,Social Media,4090,1526.85
14-06-2023,Social Media,5839,4139.86
14-06-2023,SMS,3330,2260.27
14-06-2023,Email,5127,1835.65
14-06-2023,SMS,4151,2975.34
14-06-2023,SMS,7734,1867.36
13-06-2023,Email,4177,2254.78
13-06-2023,Social Media,7381,3555.16
13-06-2023,App,5416,4861.23
13-06-2023,SMS,5189,2286.81
13-06-2023,Social Media,3091,1609.31
13-06-2023,Social Media,8638,4008.52
13-06-2023,SMS,5979,2516.95
13-06-2023,Email,3453,3538.74
13-06-2023,SMS,7873,4123.63
12-06-2023,Social Media,7236,2646.41
12-06-2023,SMS,6580,3819.53
12-06-2023,Email,3736,4984.88
12-06-2023,Social Media,4931,2284.24
12-06-2023,App,7634,1604.07
12-06-2023,App,6925,1008.16
12-06-2023,SMS,6348,1757.8
12-06-2023,Social Media,9716,4974.71
12-06-2023,Email,8762,4223.37
11-06-2023,Email,8010,1590.37
11-06-2023,App,9600,4484.11
11-06-2023,SMS,3806,1661.56
11-06-2023,Social Media,3388,2532.5
11-06-2023,App,3253,1503.71
11-06-2023,Email,2417,4175.39
11-06-2023,SMS,5579,3716.51
11-06-2023,Social Media,3238,3629.91
11-06-2023,SMS,8384,3637.26
10-06-2023,App,1642,3213.01
10-06-2023,App,9009,3378.6
10-06-2023,SMS,6353,3055.02
10-06-2023,App,1473,1558.75
10-06-2023,App,2292,2520.85
10-06-2023,Social Media,6741,3588.59
10-06-2023,SMS,9059,2529.12
10-06-2023,SMS,3087,3512.53
10-06-2023,Social Media,7616,4275.82
09-06-2023,App,2094,2507.89
09-06-2023,SMS,1194,1206.21
09-06-2023,App,3149,1315.22
09-06-2023,App,3778,1351.79
09-06-2023,App,5807,3989.78
09-06-2023,Social Media,6928,4835.71
09-06-2023,Social Media,6875,1892.68
09-06-2023,SMS,4207,1066.1
09-06-2023,Social Media,7303,2838.83
08-06-2023,Email,1290,2175.58
08-06-2023,Email,2297,3008.85
08-06-2023,App,7433,2973.35
08-06-2023,Email,5697,2582.57
08-06-2023,Email,6945,4428.9
08-06-2023,Social Media,6231,4661.65
08-06-2023,SMS,6573,2220.33
08-06-2023,App,7805,1006.57
08-06-2023,SMS,7995,2717.25
07-06-2023,Email,1297,1984.37
07-06-2023,SMS,2369,4252.68
07-06-2023,App,7823,1070.54
07-06-2023,Social Media,1323,4557.34
07-06-2023,Email,2685,1566.57
07-06-2023,SMS,8952,4062.51
07-06-2023,Email,2471,4045.98
07-06-2023,SMS,7274,1153.43
07-06-2023,Email,2509,1595.51
06-06-2023,App,6635,2099.3
06-06-2023,Email,6425,2806.21
06-06-2023,SMS,7434,4683.18
06-06-2023,App,5756,4207.9
06-06-2023,Email,1375,1649.25
06-06-2023,Social Media,3237,4269.68
06-06-2023,Email,5680,1360.36
06-06-2023,Email,8304,4526.3
06-06-2023,SMS,9646,2985.31
05-06-2023,Email,1709,4067.01
05-06-2023,SMS,9971,3312.09
05-06-2023,SMS,2570,2363.86
05-06-2023,SMS,3072,4457.72
05-06-2023,App,7831,4609.61
05-06-2023,App,1081,2049.84
05-06-2023,App,8763,3480.85
05-06-2023,Email,5700,4073.06
05-06-2023,App,1983,3361.02
04-06-2023,Email,3618,3417.46
04-06-2023,Email,3044,1177.56
04-06-2023,Social Media,4120,4101.46
04-06-2023,Email,9738,2066.19
04-06-2023,Email,6036,4362.18
04-06-2023,App,8644,4223.43
04-06-2023,App,4749,2996.45
04-06-2023,App,2462,1074.4
04-06-2023,Social Media,7061,3990.71
03-06-2023,Email,6475,4561.17
03-06-2023,Social Media,3936,3341.3
03-06-2023,Social Media,2982,4994.4
03-06-2023,App,6088,4076.19
03-06-2023,App,4594,2595.32
03-06-2023,Email,2100,3052.21
03-06-2023,Social Media,5745,3512.61
03-06-2023,Social Media,1281,4295.74
03-06-2023,Email,6633,3646.09
02-06-2023,App,3670,1794.97
02-06-2023,Email,3703,3703.4
02-06-2023,App,3484,3056.46
02-06-2023,App,4785,1890.89
02-06-2023,SMS,4890,1227.4
02-06-2023,SMS,1527,3240.11
02-06-2023,SMS,3591,3503.65
02-06-2023,App,4784,3372.36
02-06-2023,Email,6897,2341.18
01-06-2023,Email,7589,3874.9
01-06-2023,Email,6063,3903.7
01-06-2023,Social Media,5670,3247.79
01-06-2023,Email,1800,4331.02
01-06-2023,Email,3446,4795.86
01-06-2023,SMS,4229,1416.49
01-06-2023,SMS,5244,4712.44
01-06-2023,Email,1172,4737.23
01-06-2023,SMS,9937,2416.2
31-05-2023,App,2128,2142.81
31-05-2023,App,9542,3228.72
31-05-2023,Email,3652,1465.34
31-05-2023,App,2275,3896.3
31-05-2023,Social Media,6671,4763.33
31-05-2023,SMS,1981,2700
31-05-2023,App,1497,2878.23
31-05-2023,Email,8475,3744.16
31-05-2023,SMS,8961,1928.66
30-05-2023,App,7041,4702.71
30-05-2023,Email,6545,1055
30-05-2023,Email,9761,4678.02
30-05-2023,SMS,1616,3900.24
30-05-2023,Social Media,3547,3814.6
30-05-2023,SMS,2793,4070.81
30-05-2023,App,2005,2318.16
30-05-2023,Social Media,2494,4544.56
30-05-2023,SMS,7246,2682.13
29-05-2023,App,3611,4786.95
29-05-2023,Email,3173,2500.72
29-05-2023,Social Media,4934,3145.79
29-05-2023,SMS,4967,2471.03
29-05-2023,SMS,2316,1493.02
29-05-2023,SMS,7999,2016.56
29-05-2023,Email,9261,2337.25
29-05-2023,Social Media,2912,1833.72
29-05-2023,Social Media,3932,2448.26
28-05-2023,Email,9262,1657.42
28-05-2023,Social Media,7513,4026.88
28-05-2023,Social Media,2071,2354.9
28-05-2023,App,5970,3235.8
28-05-2023,SMS,7335,3278.28
28-05-2023,Social Media,8634,2733.58
28-05-2023,Email,3374,4855.05
28-05-2023,SMS,9717,2500.25
28-05-2023,Social Media,5371,2447.76
27-05-2023,Email,2924,3502.88
27-05-2023,Social Media,6567,2608.26
27-05-2023,Social Media,3401,4629.14
27-05-2023,SMS,4776,4970.87
27-05-2023,Email,6728,4676.56
27-05-2023,App,8321,4319.61
27-05-2023,App,4547,2215.34
27-05-2023,Social Media,3125,4557.63
27-05-2023,Email,2125,3290.98
26-05-2023,App,7884,2683.61
26-05-2023,App,6078,1722.81
26-05-2023,App,5965,3822.58
26-05-2023,Email,8867,3225.88
26-05-2023,Social Media,6555,3224.24
26-05-2023,Social Media,1902,2997.54
26-05-2023,Email,7386,2834.39
26-05-2023,Social Media,3698,4400.21
26-05-2023,Email,8074,4004.93
25-05-2023,App,8366,4932.54
25-05-2023,SMS,1553,3782.54
25-05-2023,Social Media,2085,2375.65
25-05-2023,App,7725,3611.85
25-05-2023,Social Media,1320,3574.15
25-05-2023,Email,5120,4287.13
25-05-2023,SMS,5146,4470.79
25-05-2023,Email,6240,2035.8
25-05-2023,Social Media,5841,2306.33
24-05-2023,Email,9783,2215.15
24-05-2023,App,5575,4205.2
24-05-2023,Email,4060,3634.07
24-05-2023,Social Media,3142,4014.81
24-05-2023,SMS,2380,2111.88
24-05-2023,Social Media,4841,2839.45
24-05-2023,Social Media,7157,4436.07
24-05-2023,App,6505,2275.56
24-05-2023,App,4373,3671.76
23-05-2023,Social Media,3409,3227.9
23-05-2023,Social Media,1635,1385.45
23-05-2023,SMS,8653,3608.98
23-05-2023,App,9328,4633.54
23-05-2023,Social Media,6876,2339.56
23-05-2023,Social Media,5719,2031.55
23-05-2023,Social Media,1449,2119.85
23-05-2023,Social Media,8922,4781.54
23-05-2023,Email,6922,2767.91
22-05-2023,Email,1264,2599.59
22-05-2023,App,9432,1055.13
22-05-2023,SMS,8367,4376.09
22-05-2023,Social Media,4619,2313.35
22-05-2023,SMS,7742,4111.23
22-05-2023,Social Media,7729,3633.66
22-05-2023,Email,1630,4160.92
22-05-2023,Email,3597,3079.75
22-05-2023,App,9200,3942.72
21-05-2023,Social Media,1037,4608.97
21-05-2023,Social Media,7975,1143.09
21-05-2023,SMS,9031,3407.01
21-05-2023,App,7155,4854.84
21-05-2023,SMS,9393,4693.06
21-05-2023,Email,4837,2551.81
21-05-2023,Email,4796,3865.85
21-05-2023,SMS,4450,2131.65
21-05-2023,Social Media,9608,1449.82
20-05-2023,Social Media,2030,3198.63
20-05-2023,App,8000,3815.1
20-05-2023,App,7485,2348.43
20-05-2023,SMS,2195,3647.57
20-05-2023,App,7308,1931.97
20-05-2023,Social Media,7466,1462.82
20-05-2023,Email,8152,4771.08
20-05-2023,Social Media,4590,1627.12
20-05-2023,App,5998,4312.75
19-05-2023,SMS,9073,3194.31
19-05-2023,Email,8310,4366.54
19-05-2023,Email,1871,2619.39
19-05-2023,SMS,6061,3108.63
19-05-2023,App,5895,3624.61
19-05-2023,App,1432,2069.34
19-05-2023,App,4912,4671.84
19-05-2023,Email,3897,3237
19-05-2023,SMS,2025,1895.95
18-05-2023,Email,4901,2155.78
18-05-2023,Social Media,7779,4346.54
18-05-2023,Email,2573,3661.44
18-05-2023,App,5867,2342.24
18-05-2023,Email,1833,3387.71
18-05-2023,SMS,1419,3395.06
18-05-2023,Email,5595,1951.84
18-05-2023,Email,8932,2019.8
18-05-2023,App,8099,3615.69
17-05-2023,SMS,1129,4383.95
17-05-2023,Email,6041,3314.93
17-05-2023,Social Media,3456,4344.55
17-05-2023,Email,6892,3955.82
17-05-2023,SMS,7740,3544.44
17-05-2023,App,5973,1076.66
17-05-2023,App,4064,3256.24
17-05-2023,Social Media,6515,2714.06
17-05-2023,Email,8097,2761.41
16-05-2023,SMS,8634,4965.57
16-05-2023,SMS,9915,3713.96
16-05-2023,Email,5138,1690.7
16-05-2023,App,8967,4963.72
16-05-2023,App,5428,3999.89
16-05-2023,Social Media,9181,2995.42
16-05-2023,App,8012,4604.77
16-05-2023,Social Media,1436,1213.86
16-05-2023,SMS,2997,1878.3
15-05-2023,Email,1458,1667.03
15-05-2023,Social Media,4536,3309.39
15-05-2023,SMS,2666,1050.76
15-05-2023,Email,3256,1968.37
15-05-2023,Email,6471,1051
15-05-2023,Social Media,4778,2565.27
15-05-2023,SMS,1128,1856.37
15-05-2023,Social Media,3093,1610.75
15-05-2023,App,7840,1628.5
14-05-2023,SMS,1472,4904.82
14-05-2023,App,8099,2393.83
14-05-2023,SMS,4050,1447.59
14-05-2023,Email,3894,1870.39
14-05-2023,Email,9026,3755.75
14-05-2023,Social Media,9292,4096
14-05-2023,Email,7422,2883.81
14-05-2023,App,1790,4042.33
14-05-2023,SMS,9157,3730.72
13-05-2023,Social Media,4659,2561.63
13-05-2023,Social Media,6701,1156.09
13-05-2023,App,2185,4498.95
13-05-2023,SMS,3197,2565.9
13-05-2023,Social Media,5111,2761.91
13-05-2023,Email,7895,4816.44
13-05-2023,Social Media,8467,2846.47
13-05-2023,SMS,2415,3556.84
13-05-2023,App,2241,1606.96
12-05-2023,App,8550,2206.49
12-05-2023,Social Media,4679,2376.58
12-05-2023,Social Media,1195,4244.67
12-05-2023,Social Media,3574,2570.46
12-05-2023,SMS,8379,2955.57
12-05-2023,SMS,1181,1510.24
12-05-2023,App,4647,2772.02
12-05-2023,Social Media,7262,1897.05
12-05-2023,Email,2879,1212.32
11-05-2023,Social Media,4052,1319.8
11-05-2023,SMS,4058,2570.61
11-05-2023,SMS,6182,4498.48
11-05-2023,Email,1263,2137.68
11-05-2023,App,3814,2747.55
11-05-2023,App,7272,2576.11
11-05-2023,SMS,1721,4935.87
11-05-2023,App,1868,4430.56
11-05-2023,SMS,3371,2000.59
10-05-2023,Email,4915,2770.37
10-05-2023,SMS,5574,4412.98
10-05-2023,App,8489,2584.65
10-05-2023,Email,2499,2583.46
10-05-2023,Social Media,7733,3201.35
10-05-2023,Social Media,2173,4321.09
10-05-2023,Email,3207,1010.36
10-05-2023,SMS,6523,4325.82
10-05-2023,App,7830,3988.21
09-05-2023,SMS,2990,4311.15
09-05-2023,SMS,8237,2201.69
09-05-2023,SMS,2917,3192.64
09-05-2023,Social Media,7690,2423.35
09-05-2023,Email,6092,1707.94
09-05-2023,Email,7222,3911.2
09-05-2023,Email,6290,3026.27
09-05-2023,SMS,8921,4150.37
09-05-2023,Email,9559,4692.28
08-05-2023,App,8648,2291.51
08-05-2023,Email,5050,1766.32
08-05-2023,SMS,5454,3545.43
08-05-2023,Email,8950,2829.44
08-05-2023,App,6252,2488.25
08-05-2023,App,1147,3562.23
08-05-2023,SMS,4448,1508.5
08-05-2023,Email,7586,1925.16
08-05-2023,Social Media,6947,2830.06
07-05-2023,Social Media,3323,1856.61
07-05-2023,App,8598,1896.58
07-05-2023,Email,8008,3536.97
07-05-2023,Email,5779,2532.58
07-05-2023,SMS,1004,4011.21
07-05-2023,Email,7569,4127.7
07-05-2023,App,8687,3770.41
07-05-2023,SMS,9057,3967.16
07-05-2023,Social Media,3698,1556.31
06-05-2023,SMS,5675,2316.16
06-05-2023,SMS,5295,2027.96
06-05-2023,SMS,8269,3321.08
06-05-2023,Social Media,8109,3970.09
06-05-2023,Social Media,2169,2196.53
06-05-2023,Email,3617,4131.56
06-05-2023,App,2128,4335.38
06-05-2023,Email,1874,3704.75
06-05-2023,SMS,7418,2351.5
05-05-2023,Social Media,2155,4599.44
05-05-2023,App,4414,1740.64
05-05-2023,SMS,8451,2196.57
05-05-2023,Email,9066,4267.44
05-05-2023,App,6100,1031.21
05-05-2023,SMS,1077,2297.16
05-05-2023,SMS,1482,3927.43
05-05-2023,Email,6571,2183.69
05-05-2023,Email,1897,2828.31
04-05-2023,SMS,3482,4095.83
04-05-2023,Email,5049,2992.47
04-05-2023,App,1172,4065.3
04-05-2023,App,1155,1133.64
04-05-2023,Social Media,8731,3251.26
04-05-2023,Email,8610,3350.49
04-05-2023,App,1137,4203.53
04-05-2023,App,4808,3325.73
04-05-2023,SMS,4341,3753.58
03-05-2023,Social Media,6693,4007.44
03-05-2023,Social Media,1865,4700.17
03-05-2023,Social Media,4998,3359.48
03-05-2023,App,7863,4158.5
03-05-2023,SMS,1768,3703.38
03-05-2023,App,3500,4916.51
03-05-2023,Email,6663,4955.72
03-05-2023,Email,1516,1899.54
03-05-2023,Social Media,7768,3910.75
02-05-2023,App,6334,4847.86
02-05-2023,SMS,3608,4152.65
02-05-2023,Email,6603,4123.17
02-05-2023,Social Media,8543,1371.53
02-05-2023,App,8932,4350.29
02-05-2023,SMS,1219,1937.58
02-05-2023,App,2992,2014.76
02-05-2023,Email,8093,2061.9
02-05-2023,Social Media,2026,1143.15
01-05-2023,Social Media,2236,2338.12
01-05-2023,SMS,9775,2093.79
01-05-2023,Social Media,4187,3573.18
01-05-2023,App,6335,1075.96
01-05-2023,App,9198,3370.41
01-05-2023,SMS,9419,2837.62
01-05-2023,SMS,9667,4537.64
01-05-2023,SMS,5075,2325.88
01-05-2023,Email,4923,2400.1
30-04-2023,App,1112,3242.38
30-04-2023,App,4374,3164.56
30-04-2023,SMS,4642,4762.46
30-04-2023,SMS,3097,3168.95
30-04-2023,App,2397,2400.48
30-04-2023,Email,3814,4636.3
30-04-2023,Social Media,7641,4515.19
30-04-2023,Social Media,2347,4792.94
30-04-2023,App,1560,2492.53
29-04-2023,App,3018,3020.85
29-04-2023,Social Media,3181,2743.83
29-04-2023,Social Media,5010,1582.17
29-04-2023,SMS,5865,2221.65
29-04-2023,SMS,8856,3076.29
29-04-2023,Email,1112,1715.26
29-04-2023,SMS,2015,4032.39
29-04-2023,Email,8751,1972.16
29-04-2023,Email,1213,2957.67
28-04-2023,Social Media,9827,1448.96
28-04-2023,App,8600,2650.04
28-04-2023,Social Media,3878,2116.21
28-04-2023,Email,1987,2468.2
28-04-2023,Email,3111,1265.7
28-04-2023,App,6619,4405.54
28-04-2023,Social Media,5939,2675.93
28-04-2023,Social Media,4735,1834.31
28-04-2023,SMS,9012,3199.45
27-04-2023,Email,7747,2953.49
27-04-2023,SMS,8823,3198.19
27-04-2023,Email,7381,1866.17
27-04-2023,SMS,6183,4814.38
27-04-2023,App,4445,3757.79
27-04-2023,Email,7002,3709.21
27-04-2023,App,7302,3688.79
27-04-2023,App,5635,4177
27-04-2023,SMS,1330,2989.43
26-04-2023,App,8113,4603.36
26-04-2023,SMS,4045,1718.15
26-04-2023,Social Media,7696,4575.35
26-04-2023,Social Media,2342,2804.82
26-04-2023,App,7172,2870.11
26-04-2023,Social Media,4243,2859.77
26-04-2023,Social Media,8392,1029.76
26-04-2023,SMS,7110,2208.24
26-04-2023,Social Media,6544,4692.28
25-04-2023,SMS,8041,2507.59
25-04-2023,Social Media,5106,2177.75
25-04-2023,SMS,9938,2116.03
25-04-2023,Email,2931,3971.66
25-04-2023,SMS,4709,2212.54
25-04-2023,Email,8991,1649.92
25-04-2023,Email,5015,1472.31
25-04-2023,Social Media,5548,1236.49
25-04-2023,Social Media,2341,1363.33
24-04-2023,Email,3894,2580.62
24-04-2023,Email,5555,3573.35
24-04-2023,App,8793,2928.88
24-04-2023,SMS,6406,3113.07
24-04-2023,App,3989,3228.59
24-04-2023,Social Media,7135,1099.78
24-04-2023,Email,7710,1536.87
24-04-2023,SMS,7953,2339.56
24-04-2023,Email,1435,2460.26
23-04-2023,App,4448,4622.39
23-04-2023,Email,4453,1020.54
23-04-2023,Email,3840,4195.22
23-04-2023,Email,8577,4918.88
23-04-2023,App,4424,4342.66
23-04-2023,Email,5757,3584.1
23-04-2023,App,9768,2502.16
23-04-2023,App,6592,4435.05
23-04-2023,App,8875,4575.04
22-04-2023,SMS,6424,1161.82
22-04-2023,Email,8387,2245.03
22-04-2023,Email,4659,1608.02
22-04-2023,App,2438,4297.63
22-04-2023,SMS,8137,3481.66
22-04-2023,Social Media,7079,2924.16
22-04-2023,Email,6287,4799.81
22-04-2023,Social Media,7906,1698.27
22-04-2023,Social Media,3856,4033.47
21-04-2023,App,2244,2120.49
21-04-2023,Email,6947,2458.85
21-04-2023,App,5630,3372.27
21-04-2023,Social Media,3960,4337.96
21-04-2023,Social Media,4785,4414.5
21-04-2023,App,1647,4582.52
21-04-2023,App,5499,3384.98
21-04-2023,App,9349,1777.09
21-04-2023,App,2334,3231.24
20-04-2023,Email,2351,4056.52
20-04-2023,App,2096,2327.74
20-04-2023,SMS,1309,2826.88
20-04-2023,Social Media,6778,2285.44
20-04-2023,SMS,9581,2578.4
20-04-2023,App,8064,2251.35
20-04-2023,App,9425,3016.75
20-04-2023,Email,7107,4143.83
20-04-2023,SMS,3667,4811.1
19-04-2023,App,9352,4878.03
19-04-2023,SMS,4350,1474.35
19-04-2023,App,9178,2260.39
19-04-2023,App,8707,3455.71
19-04-2023,SMS,8560,2895.57
19-04-2023,Social Media,7164,2236.07
19-04-2023,App,8654,3616.01
19-04-2023,Social Media,7263,1736.23
19-04-2023,Social Media,2893,4754.62
18-04-2023,SMS,4822,3853.98
18-04-2023,Email,7827,2956.06
18-04-2023,App,1926,4887.72
18-04-2023,SMS,7037,3840.41
18-04-2023,Social Media,5785,3021.9
18-04-2023,Email,1458,1422.03
18-04-2023,SMS,9681,1246.55
18-04-2023,SMS,8784,1416.16
18-04-2023,Social Media,2228,4096.23
17-04-2023,App,3538,2206.96
17-04-2023,SMS,1656,2052.13
17-04-2023,App,7878,3575.32
17-04-2023,Social Media,2594,4756.74
17-04-2023,SMS,9374,3939.8
17-04-2023,Social Media,2576,3491.13
17-04-2023,Social Media,3386,1782.13
17-04-2023,Social Media,2552,2402.89
17-04-2023,SMS,4941,1826.15
16-04-2023,App,9641,4510.43
16-04-2023,App,7055,4000.89
16-04-2023,Social Media,4577,3481.5
16-04-2023,SMS,7694,2024.19
16-04-2023,SMS,9758,4354.3
16-04-2023,App,9562,1641.26
16-04-2023,SMS,5776,4563.33
16-04-2023,SMS,1913,4740.54
16-04-2023,SMS,8603,2933.06
15-04-2023,Email,5271,3168.18
15-04-2023,App,4666,4868.23
15-04-2023,Email,6067,3522.37
15-04-2023,Email,1872,4122.33
15-04-2023,App,5837,2230.47
15-04-2023,Email,1630,1894.59
15-04-2023,Social Media,4696,4479.25
15-04-2023,SMS,6925,4068.72
15-04-2023,SMS,1050,1550.31
14-04-2023,Email,5662,2275.81
14-04-2023,App,4915,3667.09
14-04-2023,SMS,3195,4085.11
14-04-2023,App,7511,4031.61
14-04-2023,App,6440,4331.58
14-04-2023,SMS,4457,1835.35
14-04-2023,Social Media,5120,3777.84
14-04-2023,App,2683,3545.74
14-04-2023,App,2520,2689.71
13-04-2023,App,5833,2917.95
13-04-2023,Social Media,9712,1327.54
13-04-2023,Email,3631,2967.62
13-04-2023,Email,3708,1784.11
13-04-2023,App,4198,3265.42
13-04-2023,SMS,9282,3637.49
13-04-2023,App,7076,2419.99
13-04-2023,App,6308,4422.93
13-04-2023,SMS,1211,3091.76
12-04-2023,Social Media,1905,3361.55
12-04-2023,Social Media,9488,3685.71
12-04-2023,SMS,4453,2491.75
12-04-2023,Social Media,3942,2875.7
12-04-2023,Email,3564,1458.28
12-04-2023,SMS,1715,1401.25
12-04-2023,Social Media,6877,2374.55
12-04-2023,App,4938,4955.58
12-04-2023,Email,8021,3246.1
11-04-2023,SMS,2887,3410.67
11-04-2023,App,9499,1913.48
11-04-2023,Social Media,9920,1246.61
11-04-2023,SMS,9905,1377.87
11-04-2023,Social Media,6238,4647.28
11-04-2023,Email,3743,4638.37
11-04-2023,Email,2741,4097.76
11-04-2023,SMS,6688,3255.99
11-04-2023,SMS,7785,2843.66
10-04-2023,Social Media,9221,2141.32
10-04-2023,Email,5495,1860.21
10-04-2023,App,7596,4690.29
10-04-2023,App,4037,2404.75
10-04-2023,SMS,9756,4006.37
10-04-2023,Email,3411,3497.26
10-04-2023,Email,3789,2485.95
10-04-2023,Social Media,5490,3655.44
10-04-2023,SMS,8100,1934.35
09-04-2023,SMS,9653,3429.33
09-04-2023,Social Media,4705,3796.73
09-04-2023,Social Media,4826,4126.58
09-04-2023,SMS,9325,3843.93
09-04-2023,Email,1221,2263.96
09-04-2023,Social Media,6882,2665.84
09-04-2023,App,4714,3149.49
09-04-2023,SMS,1889,1141.53
09-04-2023,App,6220,4938.44
08-04-2023,Social Media,5814,4207.31
08-04-2023,Email,6667,1401.4
08-04-2023,App,6081,1913.55
08-04-2023,Social Media,9969,4713.06
08-04-2023,Email,1695,2981.81
08-04-2023,SMS,6482,1297.2
08-04-2023,Social Media,7293,3428.23
08-04-2023,App,4972,3356.86
08-04-2023,SMS,5127,3980.61
07-04-2023,Social Media,6558,3233.39
07-04-2023,SMS,5940,4353.75
07-04-2023,SMS,7906,2279.22
07-04-2023,SMS,4640,2380.65
07-04-2023,SMS,6787,4189.85
07-04-2023,Social Media,7164,2895.95
07-04-2023,Social Media,2713,2378.54
07-04-2023,App,5209,3532.78
07-04-2023,Social Media,9439,1836.98
06-04-2023,Email,2005,2727.19
06-04-2023,SMS,3852,1743.38
06-04-2023,Email,7024,2302.55
06-04-2023,Email,5728,2662.2
06-04-2023,Email,4990,3226.93
06-04-2023,App,5414,4849.92
06-04-2023,App,5698,3873.04
06-04-2023,SMS,5064,2570.22
06-04-2023,Social Media,1864,3695.71
05-04-2023,Social Media,4187,4754.69
05-04-2023,Email,5300,1913.78
05-04-2023,Social Media,7272,2800.01
05-04-2023,SMS,3655,4906.1
05-04-2023,Social Media,6323,4336.85
05-04-2023,App,5089,3669.8
05-04-2023,App,8629,1873.02
05-04-2023,Email,2187,4454.92
05-04-2023,SMS,9999,1239.22
04-04-2023,Social Media,3648,2039.34
04-04-2023,Social Media,2604,4661.81
04-04-2023,SMS,2331,2996.79
04-04-2023,Email,8729,3266.41
04-04-2023,Email,1201,2753.95
04-04-2023,Email,2550,2725.61
04-04-2023,Email,5340,2312.99
04-04-2023,Social Media,5452,1988.75
04-04-2023,SMS,7036,3597.51
03-04-2023,App,1814,4990.65
03-04-2023,Social Media,9810,3459.95
03-04-2023,App,7960,1764.94
03-04-2023,App,8803,1692.28
03-04-2023,SMS,4414,3751.18
03-04-2023,Email,8045,2276.2
03-04-2023,Social Media,3693,3418.02
03-04-2023,SMS,7069,4027.71
03-04-2023,App,6711,1727.22
02-04-2023,App,5344,3865.49
02-04-2023,App,8668,3581.02
02-04-2023,App,3368,2798.5
02-04-2023,SMS,3753,4954.56
02-04-2023,SMS,6647,1138.22
02-04-2023,App,5007,1379.33
02-04-2023,Email,9689,1464.18
02-04-2023,App,7939,4165.22
02-04-2023,Social Media,3520,3314.57
01-04-2023,App,9872,4036.72
01-04-2023,App,3514,4117.71
01-04-2023,Social Media,9798,3727.11
01-04-2023,SMS,3633,2162.37
01-04-2023,Social Media,9581,4465.4
01-04-2023,Email,1377,4314.61
01-04-2023,Social Media,5791,3477.78
01-04-2023,Email,9101,4617.46
01-04-2023,Social Media,2166,3019.56
31-03-2023,SMS,3911,2361.64
31-03-2023,Social Media,2642,2754.4
31-03-2023,Social Media,2677,4177.77
31-03-2023,App,5124,4041.52
31-03-2023,SMS,3306,1184.56
31-03-2023,Email,9458,2352.62
31-03-2023,Email,2580,3725.26
31-03-2023,App,6135,2317.4
31-03-2023,App,9396,2128.82
30-03-2023,SMS,7902,2021.45
30-03-2023,Email,8929,1369.45
30-03-2023,Email,4391,1318.85
30-03-2023,SMS,8892,4883.96
30-03-2023,Email,1976,1843.14
30-03-2023,SMS,3916,3366.67
30-03-2023,App,4489,3199.57
30-03-2023,SMS,3672,4188.2
30-03-2023,Social Media,4993,2684.33
29-03-2023,Email,1864,4081.7
29-03-2023,SMS,4834,1574.27
29-03-2023,App,3011,3345.6
29-03-2023,App,7888,3170.66
29-03-2023,Social Media,4671,4821.81
29-03-2023,SMS,5091,4098.68
29-03-2023,Social Media,5439,1138.46
29-03-2023,Email,8009,2485.6
29-03-2023,Email,4563,3132.83
28-03-2023,Email,4839,2856.05
28-03-2023,SMS,1404,3003.2
28-03-2023,Email,7055,1250.01
28-03-2023,Email,4433,3808.59
28-03-2023,SMS,2415,3156.4
